,Index,Org ID,Name,Website,Country,Description,Founded,Industry,Num of employees
242,7930,,Holmes-Velazquez,https://bridges.com/,Antigua and Barbuda,Reduced local budgetary management,2019,Entertainment / Movie Production,
243,7971,,Golden and Sons,http://www.harrington-ball.com/,United States Virgin Islands,Focused holistic emulation,2007,Airlines / Aviation,
244,7981,,Guerrero-Green,https://james.com/,Jordan,Vision-oriented multi-tasking policy,1983,Luxury Goods / Jewelry,
245,7982,,Parsons LLC,https://krause.net/,Germany,Automated interactive application,2009,Law Practice / Law Firms,
246,8010,,Lucas-Wagner,http://stephenson.info/,Lithuania,Managed executive task-force,2021,Aviation / Aerospace,
247,8012,,Figueroa-Mckenzie,http://www.salinas.com/,Korea,Visionary fault-tolerant groupware,1987,Computer / Network Security,
248,8042,,Quinn-Graham,http://hebert.biz/,Aruba,Team-oriented reciprocal initiative,2004,Higher Education / Acadamia,
249,8076,,Bautista and Sons,http://dodson.com/,Yemen,Monitored logistical adapter,2009,Ranching,
250,8108,,Armstrong-Weber,https://park.org/,Mexico,Public-key disintermediate function,2021,Information Services,
251,8119,,Hooper Inc,http://buckley-abbott.com/,Serbia,Public-key fault-tolerant initiative,1983,Hospital / Health Care,
252,8123,,Knox-Stephens,http://blair.net/,Macao,Ergonomic holistic core,1985,Semiconductors,
253,8127,,Patterson PLC,http://whitaker.org/,New Zealand,Virtual well-modulated functionalities,2018,Publishing Industry,
254,8155,,Valdez-Gregory,https://mcdaniel-golden.com/,Pitcairn Islands,Distributed optimizing success,2010,Newspapers / Journalism,
255,8168,,Rivers Group,https://www.newton.com/,Bouvet Island (Bouvetoya),Synchronized systemic Graphical User Interface,1998,International Trade / Development,
256,8195,,Brewer-Butler,http://www.ponce-gomez.com/,French Polynesia,Configurable high-level initiative,2019,Luxury Goods / Jewelry,
257,8210,,Cunningham and Sons,https://cordova.com/,Oman,Triple-buffered executive groupware,1989,Political Organization,
258,8260,,Neal-Hunter,https://crosby.com/,Bolivia,De-engineered bi-directional workforce,1997,Import / Export,
259,8272,,Adkins and Sons,https://munoz-martin.com/,Thailand,Cross-group scalable benchmark,1989,Renewables / Environment,
260,8280,,Rice-Carr,http://jarvis-kelly.com/,Lesotho,Team-oriented logistical info-mediaries,1999,Dairy,
261,8298,,Sullivan and Sons,http://www.best-davila.com/,Comoros,Balanced eco-centric artificial intelligence,1977,Accounting,
262,8430,,Mcintosh-Manning,https://www.mcmillan.com/,Togo,Team-oriented responsive hardware,1985,Wholesale,
263,8478,,Bird-Friedman,https://bird-moses.net/,Timor-Leste,Seamless motivating project,1993,Renewables / Environment,
264,8492,,Woodward-Weaver,https://travis-lee.org/,Suriname,Digitized holistic array,1986,Photography,
265,8499,,Bowers Group,https://wagner.com/,Argentina,Organic bi-directional superstructure,2014,Supermarkets,
266,8542,,Osborne-Church,http://www.sanford-walter.com/,Korea,Pre-emptive secondary policy,2002,Security / Investigations,
267,8562,,Reynolds Group,https://peterson.com/,San Marino,Exclusive user-facing approach,1998,Newspapers / Journalism,
268,8579,,Guzman Ltd,https://www.simmons-mercado.org/,Angola,Multi-layered interactive algorithm,2013,Fundraising,
269,8621,,Mcdonald Ltd,https://www.mcclain.com/,Mexico,Total multimedia synergy,1992,Medical Equipment,
270,8644,,Wilkerson LLC,https://www.boone.info/,Armenia,Right-sized dedicated flexibility,2021,Museums / Institutions,
271,8654,,Jarvis-Hinton,https://sawyer.biz/,Azerbaijan,User-centric human-resource secured line,1978,Outsourcing / Offshoring,
272,8664,,Rivas LLC,http://best-bentley.info/,Congo,Public-key client-driven infrastructure,1998,Aviation / Aerospace,
273,8697,,Dodson-Graves,http://www.simon-flowers.info/,Estonia,Fully-configurable actuating challenge,2012,Library,
274,8725,,Rojas and Sons,http://frank.com/,Belarus,Synergistic asymmetric capacity,1987,Media Production,
275,8745,,Holmes-Melendez,http://mcgrath-chambers.com/,Myanmar,Total 24/7 matrix,2014,Banking / Mortgage,
276,8759,,Nash Inc,https://www.bradley.net/,Ukraine,Multi-channeled neutral throughput,2007,Judiciary,
277,8771,,Kline-Luna,http://www.chan-avery.com/,Christmas Island,Phased client-server core,2012,Fishery,
278,8803,,Kaiser LLC,https://brandt-bryant.net/,Lesotho,User-friendly homogeneous forecast,1981,Paper / Forest Products,
279,8810,,Holmes-Bryant,http://www.wilkins.com/,Bermuda,Team-oriented needs-based database,1980,Hospitality,
280,8821,,Ballard-Kane,https://wilcox.com/,New Zealand,Implemented zero-defect moderator,2009,International Affairs,
281,8854,,Ortega-Bowen,https://sheppard.com/,Bhutan,Implemented optimal infrastructure,1992,International Affairs,
282,8879,,Shaffer Ltd,https://www.clements.com/,Micronesia,Future-proofed intangible architecture,1993,Consumer Goods,
283,8885,,Pierce and Sons,http://www.mullins.com/,Wallis and Futuna,Organized object-oriented toolset,1997,Writing / Editing,
284,8918,,Dorsey-Collins,http://www.sweeney.com/,Estonia,Exclusive zero administration paradigm,2002,Human Resources / HR,
285,8953,,Bray-Merritt,http://www.daniel-salinas.com/,Belize,Fully-configurable grid-enabled definition,1994,Food / Beverages,
286,8959,,Wagner-Myers,https://www.jacobson-beltran.com/,South Georgia and the South Sandwich Islands,Compatible directional moratorium,2006,Fine Art,
287,9012,,Elliott-Brennan,https://www.benson.com/,Somalia,Ergonomic zero tolerance hardware,2016,Online Publishing,
288,9021,,Larson-Orozco,http://cross.com/,Belgium,Expanded composite Local Area Network,2000,Individual / Family Services,
289,9047,,Knox Group,http://www.frank.com/,Cook Islands,Adaptive static flexibility,1989,Individual / Family Services,
290,9049,,Barry-Vaughan,http://www.ramsey-francis.com/,Benin,Expanded system-worthy hierarchy,1970,Mental Health Care,
291,9056,,Wilkinson-Savage,http://wang.org/,San Marino,Fundamental hybrid architecture,1998,Computer Software / Engineering,
292,9097,,Bird Group,https://campos-lynn.com/,Liechtenstein,Advanced mobile encoding,2001,Motion Pictures / Film,
293,9132,,Hardin-Cohen,http://www.webb.com/,San Marino,Cross-group asymmetric initiative,1970,Furniture,
294,9188,,Todd Inc,https://www.mack.org/,Marshall Islands,Seamless 5thgeneration secured line,2001,Education Management,
295,9190,,Stark LLC,https://www.black.com/,Ecuador,Mandatory client-driven frame,2002,Chemicals,
296,9219,,Craig PLC,https://www.moran-bradford.net/,Georgia,Persevering system-worthy model,2003,Plastics,
297,9235,,Velazquez and Sons,https://www.grimes-bender.org/,New Caledonia,Focused multimedia matrix,2003,Warehousing,
298,9262,,Harmon and Sons,http://carr-lowe.com/,Hong Kong,Monitored upward-trending complexity,1993,Airlines / Aviation,
299,9283,,Singleton Ltd,https://www.woods.biz/,Armenia,Robust homogeneous throughput,2020,Paper / Forest Products,
300,9301,,Knapp PLC,http://www.weaver.info/,Honduras,Diverse asymmetric benchmark,1998,Law Practice / Law Firms,
301,9356,,Marshall-Farrell,http://www.hughes.info/,Andorra,Profound even-keeled model,2018,Food / Beverages,
302,9358,,Kidd and Sons,http://rivera-glover.com/,Ecuador,Digitized national contingency,1977,Pharmaceuticals,
303,9412,,Johns-Ferguson,https://wallace-aguilar.com/,Malta,Self-enabling directional website,1985,Fishery,
304,9423,,Ward PLC,https://liu-ware.com/,Serbia,Quality-focused national conglomeration,2013,Computer Games,
305,9431,,Vega Ltd,http://www.hardin.com/,Guernsey,Visionary leadingedge policy,1988,Arts / Crafts,
306,9467,,Ramirez-Barrera,http://brady-swanson.com/,Colombia,Secured motivating workforce,1980,Shipbuilding,
307,9473,,Conrad Group,https://www.clarke.com/,Libyan Arab Jamahiriya,Total client-driven extranet,1973,Business Supplies / Equipment,
308,9500,,Torres Ltd,https://www.villarreal.com/,Bosnia and Herzegovina,Programmable asynchronous framework,2001,Information Technology / IT,
309,9508,,Holt PLC,https://www.mack-garrett.com/,Gibraltar,Switchable global instruction set,2007,Market Research,
310,9526,,Hansen-Beck,http://www.horne-lindsey.com/,Isle of Man,Diverse human-resource instruction set,2004,Nanotechnology,
311,9538,,Richmond Ltd,https://hooper-gonzalez.biz/,Norway,Sharable demand-driven focus group,1997,E - Learning,
312,9619,,Armstrong-Kerr,http://johnson.com/,Armenia,Seamless 24/7 system engine,1971,Publishing Industry,
313,9642,,Hayden and Sons,https://trujillo-valdez.biz/,Netherlands Antilles,Polarized well-modulated contingency,2013,Transportation,
314,9665,,Stone-Vaughan,https://www.james.com/,Greece,Organic mobile collaboration,2020,Capital Markets / Hedge Fund / Private Equity,
315,9687,,Logan-Woodard,http://www.forbes.com/,Christmas Island,Front-line discrete hardware,2011,Packaging / Containers,
316,9742,,Rojas-Murray,http://www.bowen-knight.com/,Barbados,Organized tertiary implementation,1987,Music,
317,9747,,Diaz PLC,https://bolton-wall.com/,Christmas Island,Assimilated explicit utilization,2016,International Trade / Development,
318,9797,,Torres PLC,http://peck.org/,Greece,Extended homogeneous implementation,1998,Architecture / Planning,
319,9933,,Sutton Inc,http://todd.com/,Saint Helena,Optimized 24hour structure,1996,Construction,
320,9949,,Webb and Sons,http://mullins-sanders.com/,Lao People's Democratic Republic,Extended optimal data-warehouse,1977,Defense / Space,
321,9989,,Chan-Nunez,https://www.marsh.com/,Mexico,Persevering asymmetric secured line,1982,Environmental Services,
322,9992,,Friedman and Sons,https://www.carlson-parker.com/,Saint Martin,Quality-focused non-volatile paradigm,1991,Alternative Medicine,
323,10000,,Nash-Hunt,http://baker.com/,Namibia,Reactive client-server Graphical User Interface,1999,Maritime,
324,10031,,Jordan and Sons,https://shepard-jimenez.net/,Cocos (Keeling) Islands,User-centric cohesive alliance,1979,Wireless,
325,10098,,Bradley Ltd,http://glass.com/,Luxembourg,Seamless value-added secured line,1995,Hospitality,
326,10133,,Liu PLC,http://www.gates.com/,Cuba,Persevering zero tolerance collaboration,1990,Consumer Goods,
327,10141,,Nichols Inc,http://www.moss.com/,Albania,Operative exuding framework,1989,Investment Banking / Venture,
328,10164,,Rose-Shields,https://www.krause.net/,Cook Islands,Customer-focused hybrid model,1984,Facilities Services,
329,10168,,Villa Ltd,http://www.adams.org/,Niue,De-engineered directional superstructure,2016,Music,
330,10173,,Walton PLC,https://ayers.com/,Macao,Fundamental holistic strategy,1975,Accounting,
331,10181,,Blevins PLC,https://www.orr.org/,United States of America,Cross-group client-server initiative,1971,Alternative Dispute Resolution,
332,10230,,Eaton LLC,http://www.leonard-mcintosh.com/,Latvia,Synchronized solution-oriented service-desk,2015,Consumer Electronics,
333,10244,,Ferguson Group,http://www.kerr.info/,Tanzania,Business-focused 24hour attitude,2001,Information Services,
334,10311,,Bush-Escobar,http://www.calhoun-nolan.net/,Bahamas,Centralized empowering policy,1975,International Trade / Development,
335,10362,,Alexander-Walton,http://franklin-haas.com/,French Guiana,Balanced clear-thinking moratorium,1993,Non - Profit / Volunteering,
336,10372,,Bailey-Hunt,http://www.mcgee.com/,United States Virgin Islands,Mandatory context-sensitive function,1980,Publishing Industry,
337,10374,,Giles-Barry,https://www.lucas-rivers.info/,Netherlands,Organized directional frame,2018,Mining / Metals,
338,10400,,Guzman LLC,http://espinoza.com/,Lao People's Democratic Republic,Object-based leadingedge architecture,2000,Consumer Electronics,
339,10408,,Cain PLC,http://www.harrell.com/,Maldives,Configurable national portal,2014,Package / Freight Delivery,
340,10471,,Cabrera and Sons,http://www.harmon-salinas.com/,Brunei Darussalam,Team-oriented asymmetric database,1986,Entertainment / Movie Production,
341,10496,,Moyer-Ayers,http://www.crosby.com/,Kyrgyz Republic,Persistent modular time-frame,1971,Pharmaceuticals,
342,10532,,Stanley Ltd,https://www.gregory-cooke.com/,Sweden,Devolved executive moratorium,2006,Veterinary,
343,10544,,Ho and Sons,http://watson.org/,Estonia,Adaptive reciprocal database,1996,Entertainment / Movie Production,
344,10591,,Garrison-Bryant,http://price-garrett.com/,Ghana,Object-based secondary complexity,1982,Market Research,
345,10592,,Cameron-Horn,https://lara-dunn.com/,Cameroon,Ameliorated impactful instruction set,1970,Legal Services,
346,10636,,Haney Ltd,http://www.ramsey.com/,San Marino,Public-key contextually-based task-force,2005,Chemicals,
347,10682,,Gregory Group,https://www.casey.com/,Bahrain,User-centric dynamic access,1974,Semiconductors,
348,10683,,Moran PLC,https://forbes-mccormick.com/,Yemen,Monitored empowering open system,1982,Banking / Mortgage,
349,10788,,Wagner-Mcmahon,http://www.chan.com/,Liechtenstein,Advanced disintermediate monitoring,2004,Packaging / Containers,
350,10798,,Gibbs-Valenzuela,https://hubbard.com/,Puerto Rico,Switchable multimedia access,2001,Human Resources / HR,
351,10834,,Archer-Lester,http://levine.com/,Slovenia,Advanced multimedia functionalities,1981,Wireless,
352,10850,,Mcclure-Goodman,https://www.roy-mclaughlin.com/,Costa Rica,Re-contextualized contextually-based matrix,1971,Publishing Industry,
353,10895,,Hatfield-Atkinson,http://www.villarreal.info/,Guyana,Balanced grid-enabled neural-net,1975,Computer Networking,
354,10928,,Patrick-Mcclure,http://kelly.com/,Luxembourg,Inverse stable customer loyalty,2016,Textiles,
355,10937,,Ford LLC,http://yates.com/,Guam,Adaptive transitional instruction set,2012,Sports,
356,10966,,Anderson Inc,http://www.sweeney.com/,Palau,Inverse analyzing forecast,2018,Food Production,
357,10982,,Conway Inc,https://www.dixon.com/,Botswana,Persistent 6thgeneration open architecture,2005,Music,
358,11000,,Page-Molina,http://www.sullivan-garrison.com/,Mongolia,Compatible dynamic attitude,1972,Law Enforcement,
359,11014,,Mills-Long,http://washington.com/,Honduras,Synergized bifurcated groupware,2014,Oil / Energy / Solar / Greentech,
360,11059,,Swanson Inc,https://keller-mata.com/,Liechtenstein,Automated contextually-based knowledge user,1978,Business Supplies / Equipment,
361,11088,,Mercado PLC,https://padilla.com/,Dominican Republic,Advanced even-keeled knowledge user,1972,Transportation,
362,11115,,Watson Inc,http://nielsen.com/,Pitcairn Islands,Cross-platform non-volatile algorithm,1972,Government Administration,
363,11116,,Hanson-Mays,http://www.richmond-woodward.org/,Nigeria,User-centric client-driven knowledge user,1983,Sporting Goods,
364,11117,,Mclean Group,https://liu.org/,Comoros,Networked even-keeled support,1975,Professional Training,
365,11148,,Lamb and Sons,http://www.kennedy.com/,Latvia,Automated optimizing model,2013,Sports,
366,11226,,Osborn Inc,https://tate-nolan.com/,Papua New Guinea,Focused radical toolset,2013,Civil Engineering,
367,11268,,Shields-Levine,http://www.mcdaniel.info/,Heard Island and McDonald Islands,Down-sized analyzing throughput,1986,Capital Markets / Hedge Fund / Private Equity,
368,11320,,Gibson and Sons,http://www.hurley.biz/,Antarctica (the territory South of 60 deg S),Organic real-time matrix,1970,Dairy,
369,11348,,Tanner Ltd,https://www.sparks.com/,Samoa,Balanced explicit open system,1984,Information Services,
370,11440,,Avery-Casey,http://torres.com/,Kazakhstan,Profit-focused national customer loyalty,1989,Staffing / Recruiting,
371,11441,,Mcguire-Hanson,http://burgess.com/,Samoa,Synchronized web-enabled Graphic Interface,2002,Retail Industry,
372,11469,,Donovan-Morgan,https://www.morgan-montgomery.com/,Albania,Re-engineered hybrid monitoring,1991,Environmental Services,
373,11499,,Heath LLC,https://day.com/,Saint Barthelemy,Phased mission-critical initiative,1979,Information Services,
374,11523,,Calderon-Hayden,https://frost-mckee.com/,Jamaica,Right-sized cohesive open architecture,1979,Renewables / Environment,
375,11535,,Jennings-Cooper,https://www.burch-hanson.com/,Antarctica (the territory South of 60 deg S),Extended zero tolerance focus group,2004,Museums / Institutions,
376,11586,,Gordon-Huang,http://francis.info/,Chile,Optimized impactful hierarchy,1984,Insurance,
